  0.607794E+01  0.126338E+01  0.292809E+00  0.361607E-01  0.100001E+03  0.245912E+01  0.373381E+01  0.978065E+00  0.346438E+01
  0.609155E+01  0.127102E+01  0.293065E+00  0.338097E-01  0.100002E+03  0.244589E+01  0.367540E+01  0.972041E+00  0.348726E+01
  0.609121E+01  0.128734E+01  0.293919E+00  0.297864E-01  0.100004E+03  0.243645E+01  0.361538E+01  0.962842E+00  0.349565E+01
  0.607526E+01  0.132008E+01  0.296052E+00  0.239276E-01  0.100009E+03  0.242728E+01  0.353141E+01  0.946133E+00  0.339056E+01
  0.603649E+01  0.137838E+01  0.300405E+00  0.169758E-01  0.100017E+03  0.241760E+01  0.341298E+01  0.917921E+00  0.300327E+01
  0.598412E+01  0.146053E+01  0.307015E+00  0.105299E-01  0.100027E+03  0.240106E+01  0.325632E+01  0.879109E+00  0.233156E+01
  0.595549E+01  0.154261E+01  0.313815E+00  0.595928E-02  0.100038E+03  0.235964E+01  0.306294E+01  0.838528E+00  0.172272E+01
  0.596142E+01  0.159461E+01  0.318292E+00  0.369909E-02  0.100044E+03  0.230145E+01  0.289173E+01  0.809223E+00  0.133318E+01
  0.599190E+01  0.160508E+01  0.319215E+00  0.285424E-02  0.100046E+03  0.225657E+01  0.279647E+01  0.798701E+00  0.116425E+01
  0.600753E+01  0.160255E+01  0.318948E+00  0.269619E-02  0.100046E+03  0.224428E+01  0.277446E+01  0.797992E+00  0.113013E+01
  0.603415E+01  0.158907E+01  0.317629E+00  0.260561E-02  0.100046E+03  0.223317E+01  0.276268E+01  0.802027E+00  0.111230E+01
  0.608570E+01  0.155712E+01  0.314463E+00  0.257180E-02  0.100045E+03  0.221980E+01  0.275895E+01  0.813822E+00  0.110421E+01
  0.619285E+01  0.149277E+01  0.307834E+00  0.255781E-02  0.100041E+03  0.219764E+01  0.275701E+01  0.839911E+00  0.109818E+01
  0.625485E+01  0.146052E+01  0.304284E+00  0.255267E-02  0.100040E+03  0.218843E+01  0.275316E+01  0.854087E+00  0.109539E+01
  0.628606E+01  0.144431E+01  0.302448E+00  0.255019E-02  0.100039E+03  0.218400E+01  0.275086E+01  0.861532E+00  0.109398E+01
  0.630170E+01  0.143619E+01  0.301513E+00  0.254895E-02  0.100039E+03  0.218182E+01  0.274961E+01  0.865350E+00  0.109327E+01
  0.633280E+01  0.142003E+01  0.299634E+00  0.254648E-02  0.100038E+03  0.217749E+01  0.274711E+01  0.873102E+00  0.109178E+01
  0.639626E+01  0.138809E+01  0.295842E+00  0.254142E-02  0.100036E+03  0.216923E+01  0.274141E+01  0.889016E+00  0.108873E+01
  0.652786E+01  0.132588E+01  0.288121E+00  0.253075E-02  0.100033E+03  0.215433E+01  0.272713E+01  0.922568E+00  0.108230E+01
  0.660086E+01  0.129499E+01  0.283968E+00  0.252462E-02  0.100032E+03  0.214890E+01  0.271588E+01  0.940947E+00  0.107870E+01
  0.663735E+01  0.127953E+01  0.281808E+00  0.252138E-02  0.100031E+03  0.214633E+01  0.270970E+01  0.950668E+00  0.107684E+01
  0.665564E+01  0.127179E+01  0.280706E+00  0.251972E-02  0.100030E+03  0.214507E+01  0.270648E+01  0.955676E+00  0.107589E+01
  0.669199E+01  0.125642E+01  0.278492E+00  0.251638E-02  0.100030E+03  0.214258E+01  0.270003E+01  0.965864E+00  0.107388E+01
  0.676568E+01  0.122622E+01  0.274026E+00  0.250947E-02  0.100028E+03  0.213793E+01  0.268633E+01  0.986868E+00  0.106975E+01
  0.691587E+01  0.116783E+01  0.264944E+00  0.249475E-02  0.100025E+03  0.213015E+01  0.265561E+01  0.103150E+01  0.106099E+01
  0.699655E+01  0.113903E+01  0.260012E+00  0.248597E-02  0.100023E+03  0.212792E+01  0.263528E+01  0.105639E+01  0.105588E+01
  0.703696E+01  0.112467E+01  0.257430E+00  0.248127E-02  0.100023E+03  0.212686E+01  0.262435E+01  0.106971E+01  0.105319E+01
  0.705725E+01  0.111749E+01  0.256108E+00  0.247885E-02  0.100022E+03  0.212636E+01  0.261870E+01  0.107662E+01  0.105181E+01
  0.709758E+01  0.110330E+01  0.253455E+00  0.247393E-02  0.100021E+03  0.212535E+01  0.260742E+01  0.109072E+01  0.104891E+01
  0.717891E+01  0.107552E+01  0.248110E+00  0.246368E-02  0.100020E+03  0.212357E+01  0.258393E+01  0.111994E+01  0.104288E+01
  0.734317E+01  0.102236E+01  0.237277E+00  0.244140E-02  0.100017E+03  0.212094E+01  0.253326E+01  0.118271E+01  0.102983E+01
  0.743117E+01  0.996308E+00  0.231300E+00  0.242712E-02  0.100015E+03  0.212047E+01  0.250132E+01  0.121874E+01  0.102156E+01
