  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.208007E+00  0.208007E+00  0.105777E+00  0.276117E+02  0.480753E+01  0.480753E+01  0.480753E+01  0.480753E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.216128E+00  0.216128E+00  0.111734E+00  0.254651E+02  0.462690E+01  0.462690E+01  0.462690E+01  0.462690E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.293608E+00  0.293608E+00  0.173200E+00  0.133277E+02  0.340590E+01  0.340590E+01  0.340590E+01  0.340590E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.302517E+00  0.302517E+00  0.180768E+00  0.125119E+02  0.330560E+01  0.330560E+01  0.330560E+01  0.330560E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303420E+00  0.303420E+00  0.181540E+00  0.124333E+02  0.329576E+01  0.329576E+01  0.329576E+01  0.329576E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303511E+00  0.303511E+00  0.181618E+00  0.124255E+02  0.329478E+01  0.329478E+01  0.329478E+01  0.329478E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303520E+00  0.303520E+00  0.181625E+00  0.124247E+02  0.329468E+01  0.329468E+01  0.329468E+01  0.329468E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.303521E+00  0.303521E+00  0.181626E+00  0.124246E+02  0.329467E+01  0.329467E+01  0.329467E+01  0.329467E+01
