  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500001E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500001E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200000E+00  0.200000E+00  0.100000E+00  0.300000E+02  0.500001E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200002E+00  0.200000E+00  0.999999E-01  0.300000E+02  0.500008E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200002E+00  0.200000E+00  0.999999E-01  0.300000E+02  0.500008E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604300E+01  0.200002E+00  0.200000E+00  0.999999E-01  0.300000E+02  0.500008E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604301E+01  0.200022E+00  0.200000E+00  0.999994E-01  0.300000E+02  0.500085E+01  0.499997E+01  0.499997E+01  0.500001E+01
  0.604301E+01  0.200022E+00  0.200000E+00  0.999994E-01  0.300000E+02  0.500085E+01  0.499997E+01  0.499997E+01  0.500001E+01
  0.604301E+01  0.200022E+00  0.200000E+00  0.999994E-01  0.300000E+02  0.500085E+01  0.499997E+01  0.499997E+01  0.500001E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604307E+01  0.200218E+00  0.199996E+00  0.999940E-01  0.300000E+02  0.500844E+01  0.499973E+01  0.499973E+01  0.500010E+01
  0.604307E+01  0.200218E+00  0.199996E+00  0.999940E-01  0.300000E+02  0.500844E+01  0.499973E+01  0.499973E+01  0.500010E+01
  0.604307E+01  0.200218E+00  0.199996E+00  0.999940E-01  0.300000E+02  0.500844E+01  0.499973E+01  0.499973E+01  0.500010E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.300000E+02  0.500000E+01  0.500000E+01  0.500000E+01  0.500000E+01
  0.604365E+01  0.202125E+00  0.199961E+00  0.999413E-01  0.300000E+02  0.508245E+01  0.499739E+01  0.499738E+01  0.500094E+01
  0.604365E+01  0.202125E+00  0.199961E+00  0.999413E-01  0.300000E+02  0.508245E+01  0.499739E+01  0.499738E+01  0.500094E+01
